Individual,ID,Date,Date2,Time,Latitude,Longitude,Fix,CRC,Time_complete,Time_complete_local,Data_type,Species,Metal,Capture_ID,Island,Time_complete_local_deployment,Latitude_deployment,Longitude_deployment,Comment
Lyanne,ID 283452,9/1/2025,1/9/2025,20:55:10,-62.091,-57.94,A0,OK,1/9/2025 20:55,1/9/2025 17:55,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,9/1/2025,1/9/2025,22:00:32,-62.0976753,-57.9184761,3D,OK,1/9/2025 22:00,1/9/2025 19:00,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,9/1/2025,1/9/2025,23:00:16,-62.0976257,-57.9186554,3D,OK,1/9/2025 23:00,1/9/2025 20:00,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,9/1/2025,1/9/2025,23:14:24,-62.088,-57.944,A1,OK,1/9/2025 23:14,1/9/2025 20:14,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Elizabeth,ID 283454,10/1/2025,1/10/2025,0:00:00,-62.0981903,-57.9180412,3D,OK,1/10/2025,1/9/2025 21:00,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,0:59:44,-62.0982132,-57.9181709,3D,OK,1/10/2025 0:59,1/9/2025 21:59,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,1:42:07,-62.118,-57.985,A1,OK,1/10/2025 1:42,1/9/2025 22:42,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,1:59:28,-62.0985222,-57.9177361,3D,OK,1/10/2025 1:59,1/9/2025 22:59,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,2:59:12,-62.0984955,-57.9177361,3D,OK,1/10/2025 2:59,1/9/2025 23:59,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,3:23:50,-62.096,-57.916,A3,OK,1/10/2025 3:23,1/10/2025 0:23,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,3:58:56,-62.0982132,-57.9181442,3D,OK,1/10/2025 3:58,1/10/2025 0:58,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,4:58:40,-62.0981369,-57.9180946,3D,OK,1/10/2025 4:58,1/10/2025 1:58,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,5:52:02,-62.112,-57.949,A1,OK,1/10/2025 5:52,1/10/2025 2:52,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,6:02:40,-62.0982132,-57.9180946,3D,OK,1/10/2025 6:02,1/10/2025 3:02,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,7:02:24,-62.0977554,-57.9173775,3D,OK,1/10/2025 7:02,1/10/2025 4:02,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,7:51:20,-62.018,-58.366,A0,OK,1/10/2025 7:51,1/10/2025 4:51,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,8:02:08,-62.0981636,-57.9180946,3D,OK,1/10/2025 8:02,1/10/2025 5:02,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,9:01:52,-62.0982132,-57.9181442,3D,OK,1/10/2025 9:01,1/10/2025 6:01,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,9:06:56,-62.088,-57.956,A1,OK,1/10/2025 9:06,1/10/2025 6:06,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,9:10:56,-62.087,-57.955,A2,OK,1/10/2025 9:10,1/10/2025 6:10,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,10:01:36,-62.097702,-57.9184265,2D,OK,1/10/2025 10:01,1/10/2025 7:01,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,11:01:20,-62.097702,-57.9175034,3D,OK,1/10/2025 11:01,1/10/2025 8:01,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,11:31:30,-61.791,-57.926,AB,OK,1/10/2025 11:31,1/10/2025 8:31,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,12:01:04,-62.0977783,-57.9174271,3D,OK,1/10/2025 12:01,1/10/2025 9:01,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,13:00:48,-62.0983925,-57.9180946,2D,OK,1/10/2025 13:00,1/10/2025 10:00,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,15:00:16,-62.0982399,-57.9181175,3D,OK,1/10/2025 15:00,1/10/2025 12:00,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,15:35:38,-62.086,-57.939,A0,OK,1/10/2025 15:35,1/10/2025 12:35,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,16:00:00,-62.0982399,-57.9174767,3D,OK,1/10/2025 16:00,1/10/2025 13:00,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,16:59:44,-62.0983429,-57.9182472,3D,OK,1/10/2025 16:59,1/10/2025 13:59,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,18:59:12,-62.0982666,-57.9182472,3D,OK,1/10/2025 18:59,1/10/2025 15:59,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,19:58:56,-62.0981636,-57.9174538,3D,OK,1/10/2025 19:58,1/10/2025 16:58,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,20:23:35,-62.049,-58.134,A0,OK,1/10/2025 20:23,1/10/2025 17:23,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,20:58:40,-62.0982399,-57.9182205,3D,OK,1/10/2025 20:58,1/10/2025 17:58,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,21:23:52,-62.087,-57.971,A0,OK,1/10/2025 21:23,1/10/2025 18:23,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,22:02:40,-62.0977287,-57.9173775,3D,OK,1/10/2025 22:02,1/10/2025 19:02,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,22:09:33,-62.054,-57.948,A0,OK,1/10/2025 22:09,1/10/2025 19:09,Argos,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Elizabeth,ID 283454,10/1/2025,1/10/2025,23:02:24,-62.0984955,-57.9171448,2D,OK,1/10/2025 23:02,1/10/2025 20:02,GPS,Brown skua,NA,WDL24-SKU-005,Penguin Island,12/27/2024 12:42,-62.09801519,-57.9177628,Logger 283454; Elizabeth; maybe partner on egg
Lujan,ID 283451,10/1/2025,1/10/2025,0:00:00,-63.5023232,-55.7255554,3D,OK,1/10/2025,1/9/2025 21:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,0:54:06,-63.544,-55.796,A2,OK,1/10/2025 0:54,1/9/2025 21:54,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,0:54:08,-63.482,-55.742,A0,OK,1/10/2025 0:54,1/9/2025 21:54,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,0:59:44,-63.5022469,-55.7254257,3D,OK,1/10/2025 0:59,1/9/2025 21:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,1:40:36,-63.501,-55.739,A2,OK,1/10/2025 1:40,1/9/2025 22:40,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,1:59:28,-63.5022469,-55.7254524,3D,OK,1/10/2025 1:59,1/9/2025 22:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,2:31:40,-63.505,-55.735,A2,OK,1/10/2025 2:31,1/9/2025 23:31,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,2:32:09,-63.502,-55.713,A1,OK,1/10/2025 2:32,1/9/2025 23:32,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,2:35:43,-63.5,-55.72,A1,OK,1/10/2025 2:35,1/9/2025 23:35,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,2:59:12,-63.5022202,-55.7254791,3D,OK,1/10/2025 2:59,1/9/2025 23:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,3:22:49,-63.506,-55.734,A2,OK,1/10/2025 3:22,1/10/2025 0:22,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,3:58:56,-63.5021935,-55.7252235,3D,OK,1/10/2025 3:58,1/10/2025 0:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,4:11:32,-63.493,-55.701,AA,OK,1/10/2025 4:11,1/10/2025 1:11,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,4:13:31,-63.503,-55.727,A3,OK,1/10/2025 4:13,1/10/2025 1:13,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,4:14:28,-63.503,-55.725,A2,OK,1/10/2025 4:14,1/10/2025 1:14,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,4:58:40,-63.5022202,-55.7254791,3D,OK,1/10/2025 4:58,1/10/2025 1:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,7:02:24,-63.4941559,-55.6927109,3D,OK,1/10/2025 7:02,1/10/2025 4:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,8:02:08,-63.494133,-55.6927605,3D,OK,1/10/2025 8:02,1/10/2025 5:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,9:02:47,-63.533,-55.711,AB,OK,1/10/2025 9:02,1/10/2025 6:02,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,9:06:39,-63.488,-55.734,A1,OK,1/10/2025 9:06,1/10/2025 6:06,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,9:06:45,-63.531,-55.763,AB,OK,1/10/2025 9:06,1/10/2025 6:06,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,9:08:38,-63.479,-55.722,A1,OK,1/10/2025 9:08,1/10/2025 6:08,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,10:01:36,-63.495285,-55.6970863,3D,OK,1/10/2025 10:01,1/10/2025 7:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,10:36:44,-63.513,-55.716,AB,OK,1/10/2025 10:36,1/10/2025 7:36,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,10:37:30,-63.489,-55.7,A1,OK,1/10/2025 10:37,1/10/2025 7:37,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,11:01:20,-63.4940529,-55.6927605,3D,OK,1/10/2025 11:01,1/10/2025 8:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,12:01:04,-63.4945412,-55.6934013,3D,OK,1/10/2025 12:01,1/10/2025 9:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,12:55:46,-63.496,-55.673,A1,OK,1/10/2025 12:55,1/10/2025 9:55,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,15:00:16,-63.5021935,-55.7254028,3D,OK,1/10/2025 15:00,1/10/2025 12:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,16:00:00,-63.5022202,-55.7255058,3D,OK,1/10/2025 16:00,1/10/2025 13:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,16:59:44,-63.4940033,-55.6927872,3D,OK,1/10/2025 16:59,1/10/2025 13:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,17:59:28,-63.4346619,-55.7499275,2D,OK,1/10/2025 17:59,1/10/2025 14:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,18:59:12,-63.4327927,-55.7517967,3D,OK,1/10/2025 18:59,1/10/2025 15:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,19:58:56,-63.430027,-55.7583733,3D,OK,1/10/2025 19:58,1/10/2025 16:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,20:24:00,-63.372,-56.046,A0,OK,1/10/2025 20:24,1/10/2025 17:24,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,20:58:40,-63.4296455,-55.759346,3D,OK,1/10/2025 20:58,1/10/2025 17:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,20:58:40,-63.4296455,-55.759346,3D,OK(corrected),1/10/2025 20:58,1/10/2025 17:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,21:23:03,-63.43,-55.762,A2,OK,1/10/2025 21:23,1/10/2025 18:23,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,22:02:40,-63.4296722,-55.7594223,3D,OK,1/10/2025 22:02,1/10/2025 19:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,10/1/2025,1/10/2025,23:02:00,-63.433,-55.735,A2,OK,1/10/2025 23:02,1/10/2025 20:02,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lyanne,ID 283452,10/1/2025,1/10/2025,0:00:00,-62.0976257,-57.9186554,3D,OK,1/10/2025,1/9/2025 21:00,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,0:53:23,-62.06,-57.967,AA,OK,1/10/2025 0:53,1/9/2025 21:53,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,0:56:45,-62.103,-57.91,A1,OK,1/10/2025 0:56,1/9/2025 21:56,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,1:59:28,-62.0977287,-57.9186058,3D,OK,1/10/2025 1:59,1/9/2025 22:59,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,2:29:53,-62.116,-57.913,AB,OK,1/10/2025 2:29,1/9/2025 23:29,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,2:34:45,-62.089,-57.877,A1,OK,1/10/2025 2:34,1/9/2025 23:34,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,2:36:24,-62.142,-58.16,A0,OK,1/10/2025 2:36,1/9/2025 23:36,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,2:59:12,-62.0976257,-57.9187088,3D,OK,1/10/2025 2:59,1/9/2025 23:59,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,3:23:28,-62.096,-57.92,A2,OK,1/10/2025 3:23,1/10/2025 0:23,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,3:58:56,-62.0976257,-57.9187317,3D,OK,1/10/2025 3:58,1/10/2025 0:58,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,4:58:40,-62.097599,-57.9186821,3D,OK,1/10/2025 4:58,1/10/2025 1:58,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,5:53:00,-62.108,-58.024,A1,OK,1/10/2025 5:53,1/10/2025 2:53,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,5:53:49,-62.145,-58.036,A0,OK,1/10/2025 5:53,1/10/2025 2:53,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,6:02:40,-62.0976257,-57.9187088,3D,OK,1/10/2025 6:02,1/10/2025 3:02,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,10/1/2025,1/10/2025,7:02:24,-62.097599,-57.9186058,3D,OK,1/10/2025 7:02,1/10/2025 4:02,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
